flight_date,airline,source,destination,days_left,price
2026-10-19,AirAsia,Chennai,Mumbai,44,4933.0
2026-09-11,Indigo,Kolkata,Bangalore,6,8437.0
2026-09-19,Indigo,Delhi,Bangalore,14,9799.0
2026-09-30,Air India,Chennai,Hyderabad,25,7762.0
2026-10-03,Indigo,Kolkata,Delhi,28,7197.0
2026-09-26,AirAsia,Chennai,Bangalore,21,6430.0
2026-10-24,SpiceJet,Chennai,Bangalore,49,3923.0
2026-10-03,AirAsia,Bangalore,Delhi,28,5831.0
2026-09-27,SpiceJet,Kolkata,Hyderabad,22,6404.0
2026-09-21,Indigo,Chennai,Mumbai,16,7859.0
2026-10-07,SpiceJet,Bangalore,Delhi,32,5019.0
2026-10-08,Indigo,Chennai,Hyderabad,33,6554.0
2026-10-07,AirAsia,Hyderabad,Kolkata,32,6818.0
2026-10-17,AirAsia,Hyderabad,Bangalore,42,4433.0
2026-10-13,Indigo,Mumbai,Bangalore,38,6276.0
2026-09-15,Indigo,Mumbai,Delhi,10,9600.0
2026-09-07,SpiceJet,Kolkata,Chennai,2,7384.0
2026-10-10,AirAsia,Delhi,Chennai,35,5797.0
2026-09-10,GoFirst,Mumbai,Kolkata,5,7822.0
2026-10-12,Indigo,Kolkata,Hyderabad,37,5937.0
2026-09-21,Indigo,Hyderabad,Bangalore,16,6995.0
2026-09-17,GoFirst,Hyderabad,Chennai,12,7460.0
2026-10-08,Air India,Bangalore,Kolkata,33,6437.0
2026-10-10,Vistara,Mumbai,Delhi,35,7325.0
2026-09-27,AirAsia,Chennai,Hyderabad,22,6705.0
2026-09-22,Air India,Bangalore,Delhi,17,8097.0
2026-09-21,AirAsia,Kolkata,Bangalore,16,5316.0
2026-09-24,SpiceJet,Chennai,Kolkata,19,7703.0
2026-09-24,GoFirst,Hyderabad,Bangalore,19,6560.0
2026-10-23,Indigo,Kolkata,Delhi,48,6138.0
2026-10-05,SpiceJet,Kolkata,Chennai,30,7289.0
2026-10-02,Air India,Chennai,Delhi,27,7367.0
2026-09-20,Air India,Chennai,Delhi,15,8773.0
2026-09-21,Vistara,Mumbai,Hyderabad,16,13179.0
2026-10-01,AirAsia,Bangalore,Hyderabad,26,4938.0
2026-10-03,AirAsia,Bangalore,Hyderabad,28,6214.0
2026-09-26,GoFirst,Bangalore,Chennai,21,7286.0
2026-09-25,Indigo,Kolkata,Bangalore,20,8761.0
2026-09-26,Indigo,Chennai,Hyderabad,21,6756.0
2026-10-09,Vistara,Mumbai,Kolkata,34,8195.0
2026-09-18,Air India,Bangalore,Delhi,13,8566.0
2026-09-25,GoFirst,Chennai,Hyderabad,20,5845.0
2026-09-09,Air India,Bangalore,Hyderabad,4,11183.0
2026-09-28,Vistara,Kolkata,Chennai,23,8734.0
2026-09-21,Vistara,Hyderabad,Bangalore,16,11138.0
2026-09-09,GoFirst,Hyderabad,Kolkata,4,7799.0
2026-09-10,GoFirst,Bangalore,Chennai,5,7628.0
2026-10-23,AirAsia,Chennai,Hyderabad,48,4959.0
2026-10-16,AirAsia,Bangalore,Hyderabad,41,5053.0
2026-09-20,SpiceJet,Hyderabad,Kolkata,15,7271.0
2026-09-16,SpiceJet,Bangalore,Hyderabad,11,8894.0
2026-09-08,AirAsia,Delhi,Chennai,3,8820.0
2026-10-18,Air India,Delhi,Mumbai,43,5837.0
2026-10-18,AirAsia,Mumbai,Kolkata,43,4592.0
2026-10-20,AirAsia,Delhi,Mumbai,45,3804.0
2026-09-13,Air India,Delhi,Kolkata,8,9796.0
2026-09-14,GoFirst,Kolkata,Mumbai,9,6335.0
2026-09-22,Indigo,Chennai,Delhi,17,6936.0
2026-10-16,AirAsia,Delhi,Kolkata,41,4423.0
2026-10-09,SpiceJet,Hyderabad,Bangalore,34,5326.0
2026-10-17,Air India,Hyderabad,Kolkata,42,6504.0
2026-10-11,GoFirst,Bangalore,Chennai,36,4148.0
2026-09-15,AirAsia,Bangalore,Hyderabad,10,8044.0
2026-10-19,AirAsia,Hyderabad,Bangalore,44,3384.0
2026-09-28,GoFirst,Chennai,Hyderabad,23,4968.0
2026-09-10,Air India,Kolkata,Hyderabad,5,12250.0
2026-10-06,AirAsia,Hyderabad,Mumbai,31,4972.0
2026-09-21,Indigo,Chennai,Delhi,16,8940.0
2026-09-14,AirAsia,Bangalore,Kolkata,9,8046.0
2026-09-18,SpiceJet,Bangalore,Mumbai,13,8464.0
2026-09-06,Indigo,Delhi,Mumbai,1,11048.0
2026-09-23,AirAsia,Kolkata,Mumbai,18,6914.0
2026-10-11,GoFirst,Kolkata,Hyderabad,36,4675.0
2026-10-13,Indigo,Bangalore,Delhi,38,5790.0
2026-09-26,GoFirst,Hyderabad,Bangalore,21,6078.0
2026-10-01,SpiceJet,Chennai,Delhi,26,7202.0
2026-10-20,Vistara,Delhi,Bangalore,45,9092.0
2026-10-03,Vistara,Mumbai,Bangalore,28,10239.0
2026-10-01,Vistara,Mumbai,Bangalore,26,8513.0
2026-09-30,Air India,Bangalore,Chennai,25,8550.0
2026-09-15,Vistara,Kolkata,Bangalore,10,10797.0
2026-10-03,Air India,Chennai,Mumbai,28,9653.0
2026-09-18,Indigo,Chennai,Hyderabad,13,8155.0
2026-09-24,SpiceJet,Kolkata,Mumbai,19,5362.0
2026-10-07,Indigo,Delhi,Bangalore,32,4376.0
2026-09-16,AirAsia,Delhi,Hyderabad,11,7456.0
2026-09-23,Indigo,Bangalore,Kolkata,18,8988.0
2026-10-24,GoFirst,Chennai,Kolkata,49,4224.0
2026-10-21,AirAsia,Kolkata,Delhi,46,4198.0
2026-10-24,Vistara,Hyderabad,Delhi,49,7214.0
2026-10-14,SpiceJet,Kolkata,Delhi,39,6042.0
2026-10-14,Air India,Chennai,Bangalore,39,7968.0
2026-10-16,AirAsia,Mumbai,Chennai,41,5983.0
2026-09-25,AirAsia,Delhi,Kolkata,20,
2026-09-20,SpiceJet,Mumbai,Kolkata,15,6602.0
2026-09-12,Air India,Kolkata,Mumbai,7,11046.0
2026-09-26,GoFirst,Delhi,Bangalore,21,5785.0
2026-10-03,AirAsia,Kolkata,Hyderabad,28,6065.0
2026-10-08,SpiceJet,Kolkata,Bangalore,33,6603.0
2026-10-03,Vistara,Chennai,Hyderabad,28,7654.0
2026-10-18,Air India,Chennai,Delhi,43,6995.0
2026-09-06,Air India,Delhi,Mumbai,1,10570.0
2026-09-15,SpiceJet,Delhi,Mumbai,10,6963.0
2026-09-23,GoFirst,Bangalore,Kolkata,18,6176.0
2026-10-11,GoFirst,Bangalore,Delhi,36,3618.0
2026-09-29,Air India,Mumbai,Bangalore,24,6989.0
2026-09-26,SpiceJet,Bangalore,Kolkata,21,5952.0
2026-09-30,Air India,Kolkata,Bangalore,25,8680.0
2026-09-22,Air India,Bangalore,Hyderabad,17,10159.0
2026-09-16,SpiceJet,Kolkata,Hyderabad,11,7340.0
2026-10-12,Indigo,Mumbai,Delhi,37,7010.0
2026-09-19,AirAsia,Chennai,Kolkata,14,7313.0
2026-10-22,Vistara,Bangalore,Hyderabad,47,7278.0
2026-09-18,Indigo,Bangalore,Chennai,13,8282.0
2026-10-04,Air India,Mumbai,Chennai,29,8752.0
2026-10-12,Vistara,Hyderabad,Mumbai,37,9063.0
2026-10-02,Air India,Hyderabad,Delhi,27,6445.0
2026-10-05,Vistara,Chennai,Delhi,30,10202.0
2026-09-16,GoFirst,Delhi,Bangalore,11,6487.0
2026-10-15,Vistara,Delhi,Bangalore,40,5951.0
2026-10-11,Indigo,Kolkata,Bangalore,36,5282.0
2026-10-14,GoFirst,Kolkata,Chennai,39,3344.0
2026-09-11,SpiceJet,Hyderabad,Bangalore,6,7282.0
2026-09-27,AirAsia,Bangalore,Hyderabad,22,5597.0
2026-09-08,Indigo,Mumbai,Hyderabad,3,9775.0
2026-09-20,SpiceJet,Delhi,Mumbai,15,
2026-09-06,GoFirst,Hyderabad,Chennai,1,7136.0
2026-09-20,SpiceJet,Chennai,Kolkata,15,8387.0
2026-10-11,AirAsia,Delhi,Hyderabad,36,5738.0
2026-09-18,AirAsia,Kolkata,Hyderabad,13,7563.0
2026-10-23,Vistara,Chennai,Mumbai,48,6857.0
2026-10-15,GoFirst,Kolkata,Mumbai,40,4349.0
2026-10-21,AirAsia,Mumbai,Kolkata,46,4853.0
2026-09-09,SpiceJet,Mumbai,Kolkata,4,7173.0
2026-10-08,GoFirst,Hyderabad,Bangalore,33,4382.0
2026-10-17,SpiceJet,Mumbai,Hyderabad,42,4616.0
2026-10-04,GoFirst,Delhi,Kolkata,29,4499.0
2026-09-24,SpiceJet,Hyderabad,Chennai,19,7096.0
2026-09-29,GoFirst,Mumbai,Delhi,24,6258.0
2026-10-13,Vistara,Chennai,Hyderabad,38,6450.0
2026-09-22,Vistara,Chennai,Kolkata,17,11355.0
2026-10-20,SpiceJet,Hyderabad,Delhi,45,3548.0
2026-10-22,AirAsia,Delhi,Bangalore,47,3583.0
2026-10-10,Air India,Delhi,Mumbai,35,6123.0
2026-10-18,SpiceJet,Mumbai,Bangalore,43,4030.0
2026-09-07,AirAsia,Chennai,Kolkata,2,7507.0
2026-10-02,Air India,Hyderabad,Mumbai,27,8974.0
2026-10-10,AirAsia,Mumbai,Chennai,35,5128.0
2026-09-11,Air India,Bangalore,Delhi,6,8894.0
2026-10-10,AirAsia,Chennai,Bangalore,35,4871.0
2026-09-11,Indigo,Chennai,Bangalore,6,
2026-09-14,Vistara,Kolkata,Bangalore,9,12311.0
2026-10-20,Air India,Mumbai,Bangalore,45,4919.0
2026-10-20,SpiceJet,Hyderabad,Mumbai,45,3391.0
2026-09-23,SpiceJet,Kolkata,Mumbai,18,6131.0
2026-10-19,SpiceJet,Kolkata,Hyderabad,44,4488.0
2026-10-24,AirAsia,Chennai,Delhi,49,4548.0
2026-10-14,Air India,Mumbai,Kolkata,39,7690.0
2026-09-29,AirAsia,Kolkata,Hyderabad,24,6566.0
2026-09-16,Vistara,Delhi,Hyderabad,11,11188.0
2026-10-18,Air India,Hyderabad,Delhi,43,4934.0
2026-09-24,AirAsia,Kolkata,Mumbai,19,6753.0
2026-10-15,Vistara,Bangalore,Hyderabad,40,8998.0
2026-10-20,AirAsia,Hyderabad,Chennai,45,5085.0
2026-10-23,Air India,Hyderabad,Mumbai,48,4070.0
2026-10-06,Vistara,Chennai,Mumbai,31,8473.0
2026-09-12,AirAsia,Bangalore,Chennai,7,6742.0
2026-10-01,Air India,Delhi,Chennai,26,9052.0
2026-10-05,AirAsia,Chennai,Kolkata,30,6642.0
2026-09-23,Indigo,Hyderabad,Delhi,18,
2026-09-26,SpiceJet,Bangalore,Chennai,21,6314.0
2026-10-03,SpiceJet,Chennai,Mumbai,28,5510.0
2026-09-17,Vistara,Delhi,Kolkata,12,13696.0
2026-09-26,GoFirst,Bangalore,Chennai,21,6725.0
2026-10-15,GoFirst,Bangalore,Mumbai,40,3571.0
2026-09-20,Indigo,Chennai,Mumbai,15,6664.0
2026-10-12,Air India,Delhi,Mumbai,37,8989.0
2026-10-08,Vistara,Hyderabad,Delhi,33,9712.0
2026-10-11,Indigo,Hyderabad,Kolkata,36,6606.0
2026-10-23,Vistara,Hyderabad,Kolkata,48,8910.0
2026-10-14,Air India,Chennai,Bangalore,39,7092.0
2026-09-28,SpiceJet,Mumbai,Hyderabad,23,6193.0
2026-10-19,AirAsia,Delhi,Bangalore,44,2883.0
2026-10-06,SpiceJet,Kolkata,Delhi,31,5772.0
2026-09-16,GoFirst,Kolkata,Mumbai,11,6033.0
2026-09-28,Air India,Hyderabad,Delhi,23,9237.0
2026-09-22,SpiceJet,Chennai,Kolkata,17,7674.0
2026-10-16,Vistara,Chennai,Bangalore,41,8480.0
2026-10-11,Air India,Chennai,Bangalore,36,8936.0
2026-10-09,SpiceJet,Bangalore,Chennai,34,5245.0
2026-09-26,Air India,Chennai,Hyderabad,21,8894.0
2026-09-24,Vistara,Chennai,Bangalore,19,11555.0
2026-10-19,Air India,Delhi,Hyderabad,44,6290.0
2026-10-13,AirAsia,Kolkata,Chennai,38,3752.0
2026-10-12,GoFirst,Chennai,Kolkata,37,3869.0
2026-09-07,Indigo,Chennai,Bangalore,2,9223.0
2026-10-16,AirAsia,Hyderabad,Bangalore,41,4434.0
2026-10-14,Air India,Kolkata,Hyderabad,39,7160.0
2026-09-14,AirAsia,Bangalore,Mumbai,9,6196.0
2026-09-15,GoFirst,Mumbai,Kolkata,10,8083.0
2026-09-16,Vistara,Delhi,Chennai,11,14086.0
2026-10-04,Air India,Kolkata,Delhi,29,8793.0
2026-10-10,GoFirst,Delhi,Chennai,35,4530.0
2026-09-21,Indigo,Chennai,Kolkata,16,9256.0
2026-10-15,Air India,Mumbai,Bangalore,40,5800.0
2026-10-24,Vistara,Hyderabad,Chennai,49,7305.0
2026-10-06,SpiceJet,Bangalore,Delhi,31,6506.0
2026-09-23,Air India,Mumbai,Chennai,18,
2026-09-23,Vistara,Hyderabad,Kolkata,18,12915.0
2026-10-21,GoFirst,Chennai,Kolkata,46,4295.0
2026-10-14,Indigo,Bangalore,Chennai,39,7127.0
2026-09-10,AirAsia,Bangalore,Mumbai,5,8652.0
2026-10-14,AirAsia,Delhi,Kolkata,39,3905.0
2026-10-05,SpiceJet,Hyderabad,Chennai,30,5582.0
2026-09-30,SpiceJet,Kolkata,Bangalore,25,5411.0
2026-09-28,Air India,Chennai,Hyderabad,23,7749.0
2026-09-28,SpiceJet,Kolkata,Hyderabad,23,
2026-09-25,AirAsia,Chennai,Mumbai,20,6530.0
2026-09-16,Vistara,Mumbai,Hyderabad,11,12031.0
2026-10-19,Indigo,Chennai,Delhi,44,5295.0
2026-10-14,Vistara,Mumbai,Chennai,39,8639.0
2026-10-14,GoFirst,Bangalore,Kolkata,39,5006.0
2026-09-29,Indigo,Delhi,Bangalore,24,6683.0
2026-09-30,Vistara,Mumbai,Kolkata,25,11143.0
2026-10-17,SpiceJet,Delhi,Chennai,42,3898.0
2026-09-11,GoFirst,Chennai,Bangalore,6,6490.0
2026-09-14,Air India,Chennai,Kolkata,9,11471.0
2026-09-18,SpiceJet,Delhi,Kolkata,13,8173.0
2026-09-08,GoFirst,Bangalore,Mumbai,3,7311.0
2026-10-01,Air India,Bangalore,Kolkata,26,6909.0
2026-09-16,GoFirst,Mumbai,Hyderabad,11,6646.0
2026-10-08,Air India,Kolkata,Delhi,33,6224.0
2026-10-06,SpiceJet,Chennai,Bangalore,31,5601.0
2026-09-19,AirAsia,Mumbai,Delhi,14,7212.0
2026-10-02,AirAsia,Delhi,Kolkata,27,5388.0
2026-09-20,Air India,Hyderabad,Chennai,15,10162.0
2026-10-18,Air India,Chennai,Delhi,43,5116.0
2026-09-23,SpiceJet,Kolkata,Bangalore,18,7710.0
2026-09-10,Vistara,Kolkata,Chennai,5,15656.0
2026-10-07,Air India,Bangalore,Chennai,32,8883.0
2026-10-06,Air India,Kolkata,Bangalore,31,8629.0
2026-09-30,AirAsia,Hyderabad,Chennai,25,5555.0
2026-09-12,Vistara,Kolkata,Hyderabad,7,14975.0
2026-09-10,Indigo,Chennai,Kolkata,5,10746.0
2026-09-27,Indigo,Bangalore,Chennai,22,9216.0
2026-09-07,Air India,Mumbai,Hyderabad,2,12114.0
2026-09-15,AirAsia,Delhi,Hyderabad,10,7424.0
2026-10-17,Vistara,Bangalore,Mumbai,42,5616.0
2026-10-18,GoFirst,Bangalore,Delhi,43,3269.0
2026-09-17,Air India,Delhi,Kolkata,12,11417.0
2026-10-09,GoFirst,Mumbai,Hyderabad,34,4071.0
2026-10-18,Air India,Delhi,Hyderabad,43,7774.0
2026-10-15,Air India,Chennai,Mumbai,40,5545.0
2026-10-24,AirAsia,Mumbai,Delhi,49,2826.0
2026-09-22,Indigo,Chennai,Delhi,17,7555.0
2026-10-18,AirAsia,Delhi,Hyderabad,43,4196.0
2026-09-18,Vistara,Bangalore,Chennai,13,13735.0
2026-09-18,Vistara,Chennai,Kolkata,13,9923.0
2026-09-10,Vistara,Chennai,Bangalore,5,12095.0
2026-10-03,SpiceJet,Kolkata,Chennai,28,5219.0
2026-10-01,AirAsia,Bangalore,Chennai,26,6384.0
2026-10-18,Vistara,Chennai,Mumbai,43,8586.0
2026-09-29,GoFirst,Kolkata,Bangalore,24,5395.0
2026-10-23,SpiceJet,Kolkata,Hyderabad,48,5083.0
2026-09-28,Vistara,Hyderabad,Kolkata,23,8499.0
2026-09-15,Indigo,Bangalore,Kolkata,10,8840.0
2026-10-01,AirAsia,Kolkata,Chennai,26,5327.0
2026-10-17,SpiceJet,Mumbai,Chennai,42,5819.0
2026-10-24,Air India,Delhi,Mumbai,49,5185.0
2026-10-13,Vistara,Bangalore,Hyderabad,38,
2026-09-29,GoFirst,Chennai,Delhi,24,6323.0
2026-10-13,AirAsia,Hyderabad,Delhi,38,3868.0
2026-10-07,SpiceJet,Chennai,Hyderabad,32,4909.0
2026-09-28,GoFirst,Kolkata,Chennai,23,5218.0
2026-09-11,Indigo,Bangalore,Hyderabad,6,10208.0
2026-09-07,Vistara,Chennai,Bangalore,2,11892.0
2026-10-17,AirAsia,Chennai,Mumbai,42,5683.0
2026-10-22,AirAsia,Mumbai,Bangalore,47,3090.0
2026-09-20,SpiceJet,Bangalore,Mumbai,15,6739.0
2026-10-02,Vistara,Chennai,Mumbai,27,8724.0
2026-10-03,AirAsia,Chennai,Kolkata,28,5433.0
2026-10-15,GoFirst,Delhi,Mumbai,40,5058.0
2026-10-01,SpiceJet,Hyderabad,Delhi,26,5582.0
2026-09-13,AirAsia,Delhi,Mumbai,8,6637.0
2026-10-14,AirAsia,Mumbai,Hyderabad,39,5286.0
2026-10-03,Air India,Bangalore,Delhi,28,6980.0
2026-09-29,Air India,Mumbai,Bangalore,24,9434.0
2026-10-04,GoFirst,Hyderabad,Delhi,29,4527.0
2026-09-20,Indigo,Delhi,Kolkata,15,8877.0
2026-10-03,AirAsia,Hyderabad,Delhi,28,4606.0
2026-10-02,Air India,Bangalore,Kolkata,27,7237.0
2026-09-30,Air India,Kolkata,Chennai,25,6874.0
2026-10-19,Indigo,Kolkata,Delhi,44,6082.0
2026-09-18,AirAsia,Delhi,Bangalore,13,6743.0
2026-09-24,GoFirst,Mumbai,Kolkata,19,7025.0
2026-10-06,Air India,Kolkata,Chennai,31,6859.0
2026-10-10,SpiceJet,Hyderabad,Mumbai,35,6158.0
2026-09-06,Vistara,Hyderabad,Mumbai,1,12557.0
2026-09-14,Indigo,Delhi,Bangalore,9,8798.0
2026-09-09,Air India,Hyderabad,Bangalore,4,11639.0
2026-10-21,Indigo,Hyderabad,Mumbai,46,4601.0
2026-09-20,AirAsia,Mumbai,Hyderabad,15,7474.0
2026-10-11,AirAsia,Hyderabad,Kolkata,36,5183.0
2026-10-11,Indigo,Chennai,Kolkata,36,4488.0
2026-09-10,Air India,Kolkata,Chennai,5,11406.0
2026-09-10,Indigo,Kolkata,Bangalore,5,8830.0
2026-09-30,SpiceJet,Chennai,Kolkata,25,7272.0
2026-09-25,GoFirst,Mumbai,Delhi,20,5823.0
2026-09-24,GoFirst,Mumbai,Kolkata,19,6015.0
2026-09-07,GoFirst,Hyderabad,Kolkata,2,6462.0
2026-09-23,GoFirst,Bangalore,Kolkata,18,6232.0
2026-10-14,GoFirst,Bangalore,Chennai,39,4001.0
2026-09-24,Air India,Bangalore,Delhi,19,10017.0
2026-09-17,AirAsia,Hyderabad,Mumbai,12,7030.0
2026-09-26,Air India,Hyderabad,Kolkata,21,10669.0
2026-09-24,Vistara,Delhi,Chennai,19,9589.0
2026-09-15,SpiceJet,Kolkata,Delhi,10,7906.0
2026-10-16,GoFirst,Chennai,Hyderabad,41,4638.0
2026-10-15,SpiceJet,Bangalore,Chennai,40,4654.0
2026-10-15,Air India,Bangalore,Chennai,40,5703.0
2026-09-06,AirAsia,Bangalore,Kolkata,1,6979.0
2026-10-18,Indigo,Kolkata,Chennai,43,6926.0
2026-10-16,GoFirst,Hyderabad,Kolkata,41,4196.0
2026-10-13,Indigo,Chennai,Hyderabad,38,5482.0
2026-10-18,Indigo,Delhi,Mumbai,43,4407.0
2026-09-26,Indigo,Mumbai,Chennai,21,8643.0
2026-09-10,Air India,Delhi,Hyderabad,5,11647.0
2026-09-11,Indigo,Mumbai,Chennai,6,9742.0
2026-10-10,GoFirst,Hyderabad,Bangalore,35,5330.0
2026-09-17,SpiceJet,Hyderabad,Kolkata,12,7430.0
2026-09-17,SpiceJet,Hyderabad,Mumbai,12,8313.0
2026-09-28,AirAsia,Chennai,Bangalore,23,6961.0
2026-09-24,Indigo,Delhi,Hyderabad,19,7620.0
2026-10-14,Air India,Chennai,Mumbai,39,7101.0
2026-10-23,Air India,Chennai,Delhi,48,6658.0
2026-10-14,GoFirst,Chennai,Delhi,39,4239.0
2026-10-10,SpiceJet,Mumbai,Bangalore,35,
2026-09-25,SpiceJet,Bangalore,Kolkata,20,7307.0
2026-10-17,Indigo,Mumbai,Hyderabad,42,6627.0
2026-09-13,SpiceJet,Mumbai,Chennai,8,6669.0
2026-09-16,Air India,Delhi,Hyderabad,11,10651.0
2026-09-09,Vistara,Mumbai,Bangalore,4,14935.0
2026-10-22,SpiceJet,Kolkata,Mumbai,47,3314.0
2026-10-16,GoFirst,Kolkata,Hyderabad,41,3695.0
2026-10-11,Indigo,Kolkata,Chennai,36,5119.0
2026-10-09,Vistara,Chennai,Bangalore,34,8397.0
2026-09-25,AirAsia,Mumbai,Bangalore,20,5530.0
2026-10-06,AirAsia,Bangalore,Hyderabad,31,6377.0
2026-09-20,Air India,Kolkata,Bangalore,15,8124.0
2026-09-23,Indigo,Delhi,Kolkata,18,6762.0
2026-10-01,GoFirst,Hyderabad,Mumbai,26,4987.0
2026-10-23,SpiceJet,Delhi,Hyderabad,48,5198.0
2026-09-23,AirAsia,Mumbai,Chennai,18,5189.0
2026-10-19,Indigo,Chennai,Mumbai,44,6786.0
2026-09-10,GoFirst,Hyderabad,Delhi,5,6407.0
2026-10-10,Air India,Bangalore,Delhi,35,6158.0
2026-09-17,Vistara,Chennai,Kolkata,12,13772.0
2026-10-24,GoFirst,Hyderabad,Delhi,49,3293.0
2026-09-29,Indigo,Kolkata,Mumbai,24,5327.0
2026-09-08,Indigo,Hyderabad,Kolkata,3,10186.0
2026-10-17,SpiceJet,Delhi,Hyderabad,42,6058.0
2026-10-05,SpiceJet,Delhi,Hyderabad,30,6336.0
2026-10-01,Vistara,Mumbai,Hyderabad,26,10926.0
2026-09-16,SpiceJet,Mumbai,Bangalore,11,8010.0
2026-09-06,Indigo,Chennai,Mumbai,1,8876.0
2026-09-29,AirAsia,Hyderabad,Chennai,24,
2026-10-08,Air India,Chennai,Delhi,33,7780.0
2026-10-13,SpiceJet,Hyderabad,Kolkata,38,6442.0
2026-09-17,Air India,Kolkata,Bangalore,12,
2026-10-17,Indigo,Delhi,Bangalore,42,4612.0
2026-10-15,SpiceJet,Bangalore,Hyderabad,40,5242.0
2026-09-18,AirAsia,Delhi,Bangalore,13,6288.0
2026-09-18,SpiceJet,Chennai,Mumbai,13,
2026-09-23,Indigo,Hyderabad,Kolkata,18,6799.0
2026-09-30,Vistara,Bangalore,Delhi,25,11248.0
2026-10-16,Air India,Delhi,Bangalore,41,7541.0
2026-10-07,SpiceJet,Bangalore,Chennai,32,6484.0
2026-10-13,SpiceJet,Delhi,Hyderabad,38,6121.0
2026-09-10,GoFirst,Kolkata,Hyderabad,5,6473.0
2026-09-21,SpiceJet,Chennai,Bangalore,16,8366.0
2026-10-23,SpiceJet,Chennai,Hyderabad,48,4280.0
2026-09-20,SpiceJet,Delhi,Chennai,15,6859.0
2026-10-17,SpiceJet,Bangalore,Chennai,42,4823.0
2026-09-08,Air India,Mumbai,Kolkata,3,10389.0
2026-09-09,SpiceJet,Hyderabad,Mumbai,4,7536.0
2026-09-19,AirAsia,Bangalore,Kolkata,14,7177.0
2026-09-17,GoFirst,Mumbai,Bangalore,12,5341.0
2026-10-20,SpiceJet,Kolkata,Delhi,45,5103.0
2026-09-23,Vistara,Bangalore,Hyderabad,18,8981.0
2026-10-14,SpiceJet,Chennai,Delhi,39,4391.0
2026-09-14,SpiceJet,Mumbai,Chennai,9,7442.0
2026-10-19,Vistara,Chennai,Delhi,44,6730.0
2026-10-15,GoFirst,Bangalore,Hyderabad,40,3614.0
2026-09-10,Indigo,Mumbai,Bangalore,5,7610.0
2026-09-30,Vistara,Chennai,Mumbai,25,8613.0
2026-10-12,AirAsia,Delhi,Mumbai,37,5045.0
2026-10-13,Vistara,Mumbai,Kolkata,38,9979.0
2026-09-24,SpiceJet,Chennai,Kolkata,19,6679.0
2026-10-09,Vistara,Bangalore,Delhi,34,11469.0
2026-10-23,Indigo,Chennai,Hyderabad,48,3837.0
2026-09-26,AirAsia,Bangalore,Kolkata,21,6334.0
2026-09-08,SpiceJet,Chennai,Bangalore,3,7766.0
2026-09-20,Air India,Delhi,Mumbai,15,10219.0
2026-10-13,SpiceJet,Hyderabad,Kolkata,38,6150.0
2026-09-13,Air India,Mumbai,Chennai,8,9563.0
2026-10-07,GoFirst,Chennai,Bangalore,32,5005.0
2026-10-24,SpiceJet,Chennai,Mumbai,49,3066.0
2026-09-08,SpiceJet,Bangalore,Chennai,3,7891.0
2026-10-03,AirAsia,Bangalore,Delhi,28,4523.0
2026-10-07,Indigo,Mumbai,Hyderabad,32,6763.0
2026-10-12,GoFirst,Hyderabad,Kolkata,37,4521.0
2026-10-24,Air India,Delhi,Chennai,49,6212.0
2026-09-17,Indigo,Chennai,Kolkata,12,9063.0
2026-10-10,Indigo,Mumbai,Delhi,35,6494.0
2026-09-18,Vistara,Mumbai,Bangalore,13,11175.0
2026-10-12,GoFirst,Mumbai,Chennai,37,4521.0
2026-10-01,Vistara,Delhi,Kolkata,26,8573.0
2026-09-29,AirAsia,Mumbai,Kolkata,24,
2026-09-24,Air India,Kolkata,Chennai,19,10100.0
2026-10-02,AirAsia,Mumbai,Hyderabad,27,6227.0
2026-09-19,Indigo,Chennai,Mumbai,14,7964.0
2026-09-22,Air India,Chennai,Mumbai,17,9407.0
2026-10-16,Indigo,Kolkata,Chennai,41,6767.0
2026-10-22,SpiceJet,Chennai,Hyderabad,47,3592.0
2026-09-27,GoFirst,Kolkata,Mumbai,22,5102.0
2026-10-19,SpiceJet,Delhi,Mumbai,44,3884.0
2026-09-20,GoFirst,Bangalore,Kolkata,15,6615.0
2026-09-06,Vistara,Chennai,Hyderabad,1,12723.0
2026-09-21,SpiceJet,Kolkata,Mumbai,16,8660.0
2026-09-30,SpiceJet,Hyderabad,Bangalore,25,7000.0
2026-10-17,GoFirst,Mumbai,Bangalore,42,4756.0
2026-10-18,AirAsia,Hyderabad,Mumbai,43,4497.0
2026-09-14,Vistara,Kolkata,Chennai,9,12588.0
2026-09-29,GoFirst,Chennai,Delhi,24,6403.0
2026-09-21,GoFirst,Delhi,Chennai,16,5135.0
2026-10-21,SpiceJet,Bangalore,Mumbai,46,5764.0
2026-09-10,Vistara,Hyderabad,Delhi,5,15036.0
2026-10-05,AirAsia,Delhi,Bangalore,30,5079.0
2026-09-06,GoFirst,Kolkata,Delhi,1,7731.0
2026-09-16,Indigo,Mumbai,Chennai,11,7830.0
2026-10-20,Indigo,Delhi,Chennai,45,4368.0
2026-10-06,Air India,Mumbai,Chennai,31,7900.0
2026-10-02,GoFirst,Hyderabad,Kolkata,27,5170.0
2026-09-07,Indigo,Delhi,Mumbai,2,7627.0
2026-10-05,Indigo,Hyderabad,Chennai,30,7269.0
2026-09-17,Indigo,Bangalore,Chennai,12,8890.0
2026-10-24,Air India,Delhi,Chennai,49,6933.0
2026-09-21,SpiceJet,Delhi,Chennai,16,6619.0
2026-10-23,AirAsia,Kolkata,Mumbai,48,2679.0
